school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,passed,attendance_pct,attendance_zone,grade_progress,department,core_subject,semester,admission_type,hostel_status,backlog_count,guardian_call_required,risk_segment
MS,M,16,U,GT3,T,1,1,at_home,services,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,0,7,0,0,0,100,Eligible,-7,AI & ML,Data Structures,Sem 2,Management,Day Scholar,0,Yes,High Risk
MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,4,8,9,9,0,96,Eligible,1,IT,Data Structures,Sem 4,Entrance,Hosteller,0,Yes,High Risk
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,0,12,13,14,1,100,Eligible,1,CSE,Electronics,Sem 6,Management,Hosteller,0,No,Low Risk
MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,2,2,7,7,9,8,0,93,Eligible,2,EE,Programming,Sem 4,Entrance,Day Scholar,0,Yes,High Risk
MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,no,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,9,10,11,1,96,Eligible,1,CSBS,Data Structures,Sem 6,Management,Hosteller,0,No,Low Risk
MS,M,15,R,GT3,T,1,1,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,2,4,4,8,7,9,9,0,92,Eligible,2,IT,Electronics,Sem 3,Management,Hosteller,0,Yes,High Risk
MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,11,11,11,1,100,Eligible,0,ECE,DBMS,Sem 3,Entrance,Day Scholar,0,No,Low Risk
MS,M,17,R,GT3,T,2,1,other,other,other,mother,3,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,5,5,3,8,8,10,9,0,92,Eligible,2,CSE,Operating Systems,Sem 4,Lateral Entry,Hosteller,0,No,High Risk
MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,1,4,6,16,16,17,1,94,Eligible,0,CSE,Programming,Sem 4,Merit,Day Scholar,0,No,Low Risk
MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,3,11,13,13,1,97,Eligible,2,ECE,Thermodynamics,Sem 6,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,5,4,1,2,1,2,15,15,15,1,98,Eligible,0,ME,Mechanics,Sem 2,Entrance,Hosteller,0,No,Low Risk
MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,3,3,1,1,5,0,10,11,11,1,100,Eligible,1,ECE,Mechanics,Sem 6,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,4,9,10,11,1,96,Eligible,1,CSE,DBMS,Sem 2,Management,Day Scholar,0,No,Low Risk
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,0,10,8,8,0,100,Eligible,-2,CSE,Machine Learning,Sem 3,Merit,Day Scholar,1,Yes,High Risk
MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,3,2,1,2,4,3,9,8,8,0,97,Eligible,-1,CSBS,Machine Learning,Sem 1,Entrance,Day Scholar,1,Yes,High Risk
MS,F,15,U,GT3,T,2,1,at_home,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,4,2,3,3,2,0,9,10,9,0,100,Eligible,1,Food Tech,DBMS,Sem 4,Entrance,Day Scholar,0,No,High Risk
MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,no,yes,5,4,3,2,1,2,0,13,14,15,1,100,Eligible,1,IT,Data Structures,Sem 2,Entrance,Hosteller,0,No,Low Risk
MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,5,5,5,3,4,10,11,11,1,96,Eligible,1,ECE,Programming,Sem 6,Merit,Hosteller,0,No,Low Risk
MS,F,16,R,GT3,T,1,1,other,other,home,father,4,4,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,1,0,13,10,13,1,100,Eligible,-3,IT,Mechanics,Sem 3,Management,Day Scholar,0,No,Low Risk
MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,1,1,5,2,10,9,10,1,98,Eligible,-1,ECE,Mechanics,Sem 2,Entrance,Day Scholar,0,Yes,Low Risk
MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,1,11,10,11,1,99,Eligible,-1,AI & ML,Data Structures,Sem 6,Lateral Entry,Hosteller,0,No,Low Risk
MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,2,0,13,12,14,1,100,Eligible,-1,CSE,Mechanics,Sem 4,Entrance,Day Scholar,0,No,Low Risk
MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,2,0,13,14,14,1,100,Eligible,1,Food Tech,Thermodynamics,Sem 4,Entrance,Hosteller,0,No,Low Risk
MS,F,15,R,LE3,T,2,2,other,other,other,father,1,3,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,2,14,11,12,1,98,Eligible,-3,CSBS,Programming,Sem 5,Entrance,Day Scholar,0,No,Low Risk
MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,11,11,11,1,94,Eligible,0,Food Tech,Food Processing,Sem 1,Entrance,Day Scholar,0,No,Low Risk
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,9,8,8,0,91,Eligible,-1,Food Tech,Mechanics,Sem 5,Management,Day Scholar,1,Yes,High Risk
MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,0,10,9,11,1,100,Eligible,-1,Food Tech,DBMS,Sem 3,Lateral Entry,Day Scholar,0,Yes,Low Risk
MS,F,16,R,GT3,T,2,2,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,2,1,14,13,14,1,99,Eligible,-1,IT,Thermodynamics,Sem 2,Management,Day Scholar,0,No,Low Risk
MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,4,1,13,12,13,1,99,Eligible,-1,ECE,Mechanics,Sem 3,Lateral Entry,Day Scholar,0,No,Low Risk
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,13,12,13,1,100,Eligible,-1,CSDS,Thermodynamics,Sem 6,Entrance,Day Scholar,0,No,Low Risk
MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,4,13,12,12,1,96,Eligible,-1,AI & ML,Electronics,Sem 4,Merit,Hosteller,0,No,Low Risk
MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2,2,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,5,2,12,11,12,1,98,Eligible,-1,EE,Food Processing,Sem 5,Management,Hosteller,1,Yes,Low Risk
MS,F,16,R,LE3,T,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,4,0,14,14,16,1,100,Eligible,0,Food Tech,Mathematics,Sem 5,Merit,Hosteller,0,No,Low Risk
MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,4,10,8,10,1,96,Eligible,-2,ME,DBMS,Sem 5,Management,Day Scholar,0,Yes,Low Risk
MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,2,10,11,11,1,98,Eligible,1,IT,DBMS,Sem 3,Entrance,Day Scholar,0,No,Low Risk
MS,F,15,U,GT3,T,2,2,other,services,course,mother,2,3,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,0,12,13,14,1,100,Eligible,1,CSBS,Programming,Sem 4,Management,Day Scholar,0,No,Low Risk
MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,10,8,8,0,98,Eligible,-2,EE,Thermodynamics,Sem 2,Entrance,Day Scholar,0,Yes,High Risk
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,12,10,11,1,89,Eligible,-2,CSDS,Data Structures,Sem 6,Management,Day Scholar,0,No,Low Risk
MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,0,7,7,8,0,100,Eligible,0,ME,DBMS,Sem 2,Entrance,Day Scholar,3,Yes,High Risk
MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,4,9,9,10,1,96,Eligible,0,CSDS,Thermodynamics,Sem 3,Entrance,Day Scholar,0,Yes,Low Risk
MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,2,0,9,9,10,1,100,Eligible,0,EE,Thermodynamics,Sem 6,Lateral Entry,Hosteller,1,Yes,Low Risk
MS,F,17,R,GT3,T,2,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,yes,no,no,yes,5,5,3,1,1,3,2,9,10,11,1,98,Eligible,1,Food Tech,Operating Systems,Sem 5,Entrance,Day Scholar,0,No,Low Risk
MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,4,0,9,10,9,0,100,Eligible,1,ME,Operating Systems,Sem 1,Lateral Entry,Hosteller,0,No,High Risk
MS,F,16,R,GT3,T,2,2,other,other,course,father,3,2,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,2,1,1,9,10,11,1,99,Eligible,1,CSDS,Mathematics,Sem 3,Entrance,Hosteller,0,No,Low Risk
MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,no,yes,no,no,yes,no,no,no,4,3,4,1,2,1,6,7,7,8,0,94,Eligible,0,CSBS,Electronics,Sem 3,Merit,Day Scholar,0,Yes,High Risk
MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,4,0,11,10,11,1,100,Eligible,-1,ECE,Mathematics,Sem 4,Entrance,Day Scholar,0,No,Low Risk
MS,F,16,U,GT3,T,2,2,other,services,course,father,1,1,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,1,4,3,1,9,10,10,1,99,Eligible,1,CSE,Mechanics,Sem 2,Merit,Hosteller,1,Yes,Low Risk
MS,F,18,R,LE3,A,3,2,other,other,course,other,2,3,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,2,6,7,9,10,1,94,Eligible,2,ECE,Data Structures,Sem 3,Merit,Hosteller,2,Yes,Low Risk
MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,3,6,7,9,9,0,94,Eligible,2,EE,Mechanics,Sem 3,Entrance,Day Scholar,1,Yes,High Risk
MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,8,9,10,1,100,Eligible,1,IT,Machine Learning,Sem 5,Merit,Day Scholar,1,Yes,Low Risk
MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2,1,1,no,no,no,no,no,no,yes,yes,3,2,3,1,1,2,4,9,11,10,1,96,Eligible,2,CSE,Mechanics,Sem 5,Lateral Entry,Hosteller,1,Yes,Low Risk
MS,F,19,U,GT3,T,1,1,other,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,1,1,12,7,8,9,0,88,Eligible,1,AI & ML,Programming,Sem 6,Management,Day Scholar,1,Yes,High Risk
MS,F,16,R,GT3,A,2,2,health,other,course,mother,1,2,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,3,2,8,10,10,1,98,Eligible,2,CSBS,Mechanics,Sem 1,Entrance,Day Scholar,0,No,Low Risk
MS,F,17,U,GT3,T,0,1,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2,4,4,3,5,5,5,9,9,10,1,95,Eligible,0,AI & ML,Mathematics,Sem 4,Merit,Day Scholar,0,Yes,Low Risk
MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,no,yes,no,4,4,5,1,3,3,0,8,9,9,0,100,Eligible,1,ME,DBMS,Sem 1,Entrance,Hosteller,0,Yes,High Risk
MS,F,16,U,GT3,T,3,3,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,no,yes,yes,4,5,4,1,1,4,0,14,13,13,1,100,Eligible,-1,CSE,DBMS,Sem 6,Lateral Entry,Hosteller,0,No,Low Risk
MS,F,16,R,LE3,T,1,1,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,4,2,14,14,14,1,98,Eligible,0,AI & ML,Operating Systems,Sem 5,Entrance,Hosteller,0,No,Low Risk
MS,M,17,U,GT3,T,3,3,services,at_home,course,mother,2,4,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,10,11,10,1,100,Eligible,1,AI & ML,Data Structures,Sem 2,Entrance,Day Scholar,1,Yes,Low Risk
MS,F,16,U,GT3,T,2,1,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,0,14,13,14,1,100,Eligible,-1,CSDS,Data Structures,Sem 5,Merit,Day Scholar,0,No,Low Risk
MS,F,16,U,GT3,T,2,2,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,1,2,5,0,17,16,16,1,100,Eligible,-1,ECE,Programming,Sem 4,Lateral Entry,Hosteller,0,No,Low Risk
MS,M,17,U,GT3,T,1,2,other,other,course,father,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,12,6,7,7,0,88,Eligible,1,CSDS,Mathematics,Sem 5,Management,Hosteller,1,Yes,High Risk
MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,14,12,13,1,92,Eligible,-2,CSE,Operating Systems,Sem 4,Management,Hosteller,0,No,Low Risk
MS,M,17,R,LE3,T,2,2,services,services,other,mother,3,4,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,3,2,10,8,9,0,98,Eligible,-2,CSE,Machine Learning,Sem 4,Merit,Day Scholar,1,Yes,High Risk
MS,F,16,U,GT3,T,1,1,other,other,course,other,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,5,0,14,14,14,1,100,Eligible,0,EE,Data Structures,Sem 4,Entrance,Hosteller,0,No,Low Risk
MS,F,19,U,LE3,T,2,2,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,1,1,0,12,13,13,1,100,Eligible,1,CSDS,DBMS,Sem 6,Merit,Hosteller,0,No,Low Risk
MS,F,17,R,GT3,T,1,1,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,0,11,11,11,1,100,Eligible,0,Civil,Mechanics,Sem 4,Merit,Day Scholar,0,No,Low Risk
MS,F,20,U,GT3,T,3,3,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,4,3,8,11,9,10,1,92,Eligible,-2,ECE,Mechanics,Sem 4,Merit,Day Scholar,1,Yes,Low Risk
MS,F,17,U,LE3,T,1,1,other,services,course,father,1,3,0,no,yes,no,no,yes,yes,no,yes,4,3,3,1,1,3,0,11,11,10,1,100,Eligible,0,CSE,Operating Systems,Sem 2,Entrance,Day Scholar,0,No,Low Risk
MS,M,17,R,GT3,T,2,2,other,other,course,mother,3,1,1,no,yes,no,no,no,yes,yes,no,4,4,5,1,2,5,0,10,9,9,0,100,Eligible,-1,EE,Mathematics,Sem 1,Lateral Entry,Hosteller,1,Yes,High Risk
MS,F,16,R,LE3,T,1,1,at_home,other,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,0,16,17,18,1,100,Eligible,1,CSDS,Mathematics,Sem 3,Merit,Day Scholar,0,No,Low Risk
MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,15,17,17,1,100,Eligible,2,ECE,Electronics,Sem 1,Entrance,Day Scholar,0,No,Low Risk
MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,4,1,11,9,10,1,99,Eligible,-2,CSDS,Food Processing,Sem 4,Lateral Entry,Hosteller,0,Yes,Low Risk
MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,7,7,7,0,91,Eligible,0,AI & ML,Data Structures,Sem 2,Merit,Day Scholar,1,Yes,High Risk
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8,0,100,Eligible,-2,EE,Mathematics,Sem 5,Management,Hosteller,0,Yes,High Risk
MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,2,7,6,7,0,98,Eligible,-1,ECE,DBMS,Sem 2,Lateral Entry,Hosteller,0,Yes,High Risk
MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,3,8,9,8,10,1,92,Eligible,-1,Food Tech,Operating Systems,Sem 4,Merit,Day Scholar,0,Yes,Low Risk
MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,0,14,16,16,1,100,Eligible,2,ME,Machine Learning,Sem 2,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,2,0,14,14,15,1,100,Eligible,0,ME,Electronics,Sem 2,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,8,5,8,0,92,Eligible,-3,ECE,Thermodynamics,Sem 4,Lateral Entry,Day Scholar,1,Yes,High Risk
MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0,0,100,Eligible,-1,CSDS,Programming,Sem 6,Lateral Entry,Day Scholar,0,Yes,High Risk
MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,6,8,8,0,94,Eligible,2,EE,Machine Learning,Sem 2,Lateral Entry,Day Scholar,0,Yes,High Risk
MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,8,10,10,1,100,Eligible,2,ME,Thermodynamics,Sem 3,Lateral Entry,Hosteller,0,No,Low Risk
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,8,8,8,0,96,Eligible,0,EE,Mechanics,Sem 3,Merit,Hosteller,0,Yes,High Risk
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,5,6,6,0,98,Eligible,1,ME,Programming,Sem 2,Management,Day Scholar,0,Yes,High Risk
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,7,9,8,0,98,Eligible,2,AI & ML,Data Structures,Sem 6,Entrance,Hosteller,0,Yes,High Risk
MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,15,14,16,1,100,Eligible,-1,CSDS,DBMS,Sem 5,Lateral Entry,Day Scholar,0,No,Low Risk
MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,13,14,14,1,99,Eligible,1,AI & ML,Programming,Sem 4,Entrance,Hosteller,0,No,Low Risk
MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,10,9,10,1,100,Eligible,-1,ME,Food Processing,Sem 3,Merit,Hosteller,0,Yes,Low Risk
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,9,9,9,0,95,Eligible,0,Food Tech,Thermodynamics,Sem 5,Lateral Entry,Hosteller,0,Yes,High Risk
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,11,11,11,1,99,Eligible,0,Food Tech,Data Structures,Sem 2,Management,Day Scholar,0,No,Low Risk
MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9,0,92,Eligible,3,AI & ML,Food Processing,Sem 5,Entrance,Hosteller,0,No,High Risk
MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10,1,100,Eligible,0,Food Tech,Mechanics,Sem 1,Lateral Entry,Day Scholar,0,No,Low Risk
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8,0,98,Eligible,-2,ME,Food Processing,Sem 3,Merit,Hosteller,0,Yes,High Risk
MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16,1,100,Eligible,1,ECE,Electronics,Sem 2,Management,Hosteller,0,No,Low Risk
MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12,1,100,Eligible,1,AI & ML,Electronics,Sem 4,Entrance,Hosteller,0,No,Low Risk
MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10,1,89,Eligible,2,IT,Operating Systems,Sem 6,Entrance,Hosteller,0,No,Low Risk
MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14,1,92,Eligible,1,CSDS,Machine Learning,Sem 2,Lateral Entry,Hosteller,0,No,Low Risk
MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12,1,89,Eligible,1,Food Tech,Machine Learning,Sem 4,Management,Day Scholar,0,No,Low Risk
MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11,1,98,Eligible,0,Food Tech,Data Structures,Sem 6,Management,Day Scholar,0,No,Low Risk
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10,1,92,Eligible,1,CSE,Mechanics,Sem 6,Management,Hosteller,0,No,Low Risk
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11,1,95,Eligible,2,Civil,Mathematics,Sem 2,Management,Hosteller,0,No,Low Risk
MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11,1,100,Eligible,-2,AI & ML,Electronics,Sem 5,Merit,Hosteller,0,Yes,Low Risk
MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12,1,99,Eligible,1,CSBS,Data Structures,Sem 5,Management,Hosteller,0,No,Low Risk
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8,0,98,Eligible,0,Food Tech,Mathematics,Sem 6,Entrance,Day Scholar,3,Yes,High Risk
MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12,1,98,Eligible,-1,CSDS,Machine Learning,Sem 5,Entrance,Hosteller,0,No,Low Risk
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8,0,92,Eligible,1,IT,Operating Systems,Sem 1,Merit,Day Scholar,1,Yes,High Risk
MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16,1,100,Eligible,2,Food Tech,Food Processing,Sem 6,Entrance,Hosteller,0,No,Low Risk
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11,1,100,Eligible,1,IT,Electronics,Sem 6,Entrance,Day Scholar,0,No,Low Risk
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11,1,98,Eligible,-1,ME,Data Structures,Sem 4,Management,Hosteller,0,No,Low Risk
MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18,1,100,Eligible,1,ME,Programming,Sem 5,Entrance,Hosteller,0,No,Low Risk
